Accession,X20141222_WOS521,X20141222_WOS526,X20141222_WOS5211,X20141222_WOS5216,X20141222_WOS522,X20141222_WOS527,X20141222_WOS5212,X20141222_WOS5217,X20141222_WOS523,X20141222_WOS528,X20141222_WOS5213,X20141222_WOS5218
Cre07.g346050.t1.2|PACid:30774526|,346.772385135467,419.575721550717,403.821417209918,414.660178037266,401.169443545621,377.069365474505,391.851433785472,406.001267854988,395.376759384489,403.373835171996,405.407571965201,390.688892475545
Cre15.g636050.t1.2|PACid:30783504|,76.0838100563896,57.3337047335623,50.4852461099906,37.2066077317648,40.1526453608618,45.25402329761,11.285837710838,30.6837757765015,60.6054004027477,39.4110344791372,8.46980386196702,58.4386853090274
Cre12.g503550.t1.2|PACid:30793082|,224.351660830682,186.237466843419,205.51814492921,204.493765915919,228.917921806738,197.674211846117,184.720665681957,189.269888943734,216.66523877387,209.275594987032,199.381093592811,209.633175887408
Cre05.g232150.t1.2|PACid:30783135|,104.342281685923,103.137244397219,135.826668170665,113.290707056581,110.327425371723,134.846877111399,119.549537865242,86.6853623349587,136.974294512473,95.4193354305662,122.418109463367,92.3915482300971
Cre04.g219950.t1.2|PACid:30791082|,323.448999385801,291.519622990964,282.54399442839,283.477845426633,279.645250590713,267.243599023369,232.311618722698,281.162503864588,272.147932038845,284.421208428539,291.218103540279,258.429110946543
Cre14.g612633.t1.1|PACid:30776147|,1729.21958783673,1487.76398954926,1516.50239266946,1638.92473411917,1567.4234173893,1452.68846136611,1520.83315101225,1588.83208727002,1451.0993222043,1441.39078723817,1349.46806026714,1502.75378411005
Cre03.g178450.t1.2|PACid:30787348|,410.009608447921,349.341738764779,411.958093669512,431.314679635576,384.566192103069,356.65179945142,363.763544643482,403.879182439029,414.947035149709,378.35453136624,307.836958038869,389.71246925467
Cre07.g335200.t1.1|PACid:30774928|,344.935232996164,316.068779619992,300.228224966736,302.546471038212,281.104355843584,318.812550953265,360.940781629921,319.670266537729,317.626580176217,281.764445254272,297.230930188926,295.249759000137
Cre03.g208000.t1.1|PACid:30787488|,354.732681087587,326.047114857344,358.730437889105,353.264593788017,336.853823537416,318.793236651344,343.745555602523,362.93405556691,331.093752392242,302.740649650515,358.744679016616,305.563990236633
Cre16.g666301.t1.2|PACid:30777782|,129.950323472515,99.314056333634,108.030883523418,129.890803281213,119.895275862966,175.788918010314,107.246743156025,137.404303095383,137.374210019602,202.854561824469,106.249966873332,201.566080219281
Cre07.g328200.t1.2|PACid:30774423|,618.59220321962,523.175517215147,525.575123325249,551.802525218843,481.627661867908,544.370650321037,451.488420547971,475.610415348232,554.544122575932,519.189922512474,515.336041467849,540.841062300934
Cre05.g242400.t1.2|PACid:30783113|,554.8770098538,543.973173270682,532.389861538708,497.135120187374,500.722970571729,498.557385657715,525.810189798669,569.990284370636,523.948635296574,503.420744788676,527.817425199231,525.675769274766
Cre01.g042550.t1.1|PACid:30789338|,258.282387472782,236.981281054734,259.760186883133,273.283574357819,232.25581785741,254.016909260012,211.515274395141,266.826944050047,250.744119154675,217.845569104664,251.412644370476,273.116439481367
Cre01.g055420.t1.1|PACid:30789130|,200.694279477432,204.822992278558,192.714097499111,198.991779056803,201.136158161555,185.720224952824,180.277684362051,181.375792345252,180.304943157609,171.152087963044,189.962878245283,186.276740375724
Cre02.g145050.t1.2|PACid:30785791|,135.343996096813,132.337930390128,138.946977063671,136.456533562822,182.830919620864,117.018478492667,126.942980575315,145.584248641885,136.115483339169,130.527087801317,125.34420726003,129.326638861527
Cre14.g626200.t1.1|PACid:30776763|,304.894498784732,235.865761358939,331.303849977005,259.308731472889,316.268522151007,234.664285250005,269.889693919812,287.999218519933,247.080262502007,244.082223439323,236.297585238556,267.067500513112
Cre07.g327400.t1.1|PACid:30774486|,749.959308682034,775.88509537343,807.868569642525,852.909306418457,750.553877214719,801.678833668508,812.833996699467,888.266377720836,864.54726156192,756.487530650906,824.931086557234,847.227590185252
Cre03.g161400.t1.2|PACid:30787288|,84.7676990093483,86.0522354595652,63.8524392548651,46.3860309447558,79.6427168900589,79.76518080706,24.2217581050926,71.342290136852,71.8886195937913,72.5213096675376,76.7449181416511,88.1684020454875
Cre07.g331500.t1.1|PACid:30774567|,435.123913904132,382.205616860674,267.775465980625,422.790211842682,402.18154040535,371.89680332002,440.878801674212,402.14679059626,352.623848547773,412.357492120915,392.770041763618,397.7608679392
Cre03.g156600.t1.2|PACid:30787650|,381.357927768014,359.491522037885,336.836569718886,371.272076521975,301.132742079096,287.885281218388,429.389936882306,336.9222112706,385.66255607884,312.090476976623,317.646670741023,341.781263229025
Cre10.g454150.t1.2|PACid:30790288|,519.655276574121,551.271322209361,505.831949755821,594.419031962855,535.323113000986,509.479100501109,552.0912674358,509.262546094011,500.359001396741,525.558229309564,506.135185108755,579.665248219465
Cre02.g082200.t1.1|PACid:30785317|,382.584372228876,412.560362394464,390.619284471792,438.254186134423,351.127752019538,377.041081237849,394.005254979065,414.227262176693,391.843316313512,385.036655991284,339.25113245024,366.406163217488
Cre17.g710150.t1.2|PACid:30782016|,295.47579035136,292.530764275809,309.197017012614,313.631344033044,298.866153624341,315.604288208324,311.453995240445,283.627273248505,314.516919795606,269.869116867424,307.401153700604,290.37130845715
Cre17.g715350.t1.2|PACid:30781593|,109.651013424781,74.1500021578994,121.061795156107,110.650217713396,87.860587400953,106.3676689299,127.21458850604,39.4083504029098,51.6246661537961,98.2874237564385,80.0200241894063,119.598276425621
Cre05.g237700.t1.2|PACid:30783042|,309.87772275681,310.150865683795,462.119907063798,241.817397040091,284.706374820738,359.646413911183,480.285244141315,387.931323001801,309.351839016926,342.028361082126,380.119598375015,434.155336939027
Cre07.g347150.t1.2|PACid:30775013|,297.857241605705,288.116121558213,284.478555932285,296.461022650644,289.500387826344,265.355466279177,286.14352130407,275.494012144725,295.117507896059,298.467010077649,282.286790790832,263.467590694894
Cre16.g692751.t1.1|PACid:30777894|,393.431025586225,445.73189197292203,441.615689304138,457.165401272872,471.890149467122,429.961756279118,446.069110107289,449.5925554678,459.890356581354,429.49918471135,381.813276503534,428.884583303061
Cre03.g189500.t1.2|PACid:30787375|,241.500203917848,206.655248903573,234.26088145696,195.473191690627,212.103357701513,203.807209856867,224.362164665041,197.175498276737,240.686043328517,180.989000582376,229.269266922933,183.182594761585
Cre08.g364650.t1.1|PACid:30773432|,345.021027256355,285.312574959566,252.445864416438,271.85654783192,277.982563749574,268.280308439965,296.712925498021,273.654265934499,283.164777416619,259.011532930322,266.890439855465,257.959430481263
Cre14.g628100.t1.2|PACid:30776429|,250.847684189625,222.967987074231,176.19981096733,205.128977054365,166.333083790585,225.256946886384,235.937211843727,219.489420320376,182.991278353362,174.512347061988,162.243316720107,200.729899368316
Cre02.g118900.t1.2|PACid:30785869|,281.922313750355,257.958392731187,277.949839951631,245.42448161439,273.064680546876,251.510535086812,292.367604759106,183.630324833484,286.07246298655,268.120356499996,268.039767433585,278.223174911027
Cre14.g625400.t1.1|PACid:30776673|,486.378582857839,464.986686478849,479.882311702147,462.10258820181,463.029030307473,439.599524522214,445.56333457293,483.677554949657,455.840870204919,423.276695767814,429.460032820805,464.773538057641
Cre17.g715750.t1.2|PACid:30782499|,214.756149202146,208.388275872116,197.661699781546,160.497841652507,200.075053781534,171.137472075995,180.111052120843,133.766964029246,172.30845316508,191.190447128374,171.646135359729,209.202692253872
Cre12.g515850.t1.2|PACid:30793407|,128.763589099414,112.483886317098,126.646395350558,120.581237032697,146.064686493548,127.223453461427,139.493248615909,109.793529380065,127.661091029067,118.029525816151,106.556034249841,136.211027093271
Cre12.g555150.t1.2|PACid:30793376|,221.084882652005,230.751841180361,226.476864593203,223.097324585982,261.707698469749,219.432542428088,247.12756728271,220.103959641398,240.035614331687,228.392615448774,252.232238199832,245.027555237597
Cre02.g142206.t1.1|PACid:30785227|,405.610637330443,376.690784069043,385.228885289847,432.510781672633,365.50749925168,396.288886668069,371.310349213926,312.254760106686,451.874397304163,437.92751191792,402.101607205561,443.088929371454
Cre16.g670973.t1.1|PACid:30778259|,280.878584137066,277.435633393461,294.272662955412,294.621701704288,279.85670343248,248.253733005822,277.427207881169,271.938207045639,277.920428585187,280.182094597666,249.678436061605,304.471163020869
Cre16.g682900.t1.2|PACid:30778138|,255.394806791381,274.881800366675,282.962417365541,260.502693718471,246.867260618732,272.244189591873,286.612006095635,284.167796619323,347.909007406182,268.316335635667,301.383529324154,230.177597821256
Cre05.g240300.t1.1|PACid:30783072|,489.280107436553,476.757184996346,412.044016052962,425.616694512803,466.374034228177,435.511495289026,438.959895797967,384.68841751043,419.183148182263,400.654838645944,424.49438098899,409.653470734991
Cre01.g016300.t1.1|PACid:30788707|,210.713042431562,211.732199045634,202.21434368966,224.97803023897,204.153549085478,215.055753809678,205.542064122166,176.911507335041,208.207030710885,223.639776396748,242.411156591952,226.751580325934
Cre09.g388750.t1.2|PACid:30781309|,96.816852884678,104.29823368028,114.542858050306,109.858036820304,112.900340632645,113.81271709631,107.266257665487,128.803881671352,107.964082011478,128.106245941371,110.730752846588,105.61816752285
Cre02.g095146.t1.1|PACid:30786134|,392.633107592497,381.253163782184,389.746195165191,394.56557440557,358.011426905621,377.174555202035,406.808271833746,380.929077987007,334.293442152869,362.94649826104,345.937480666161,408.406340695744
Cre10.g455300.t1.2|PACid:30789915|,184.232047161249,164.711823337608,157.443747426337,157.075118384768,166.66759213829,161.175410971843,157.438939836757,155.026816471222,171.916802851445,160.232949131896,163.813068460622,157.536050611388
Cre17.g724200.t1.2|PACid:30781820|,252.602082078211,237.949146193766,222.86097406768,237.288434442815,233.991053550656,244.346750675316,201.472307512928,209.615052747263,231.192481027993,199.39196211722,194.785924461807,220.352308849498
Cre10.g436350.t1.1|PACid:30790792|,216.115576993048,198.923658286161,238.71536663199,211.881619832272,212.006141844806,226.841036666573,198.328447565624,201.027097426577,220.55494099696,205.338297303835,183.694952672183,222.097250093812
Cre07.g316000.t1.2|PACid:30774823|,949.146439519959,887.844645861326,912.24408964009,883.289034978785,899.706680270917,909.028861170395,915.792476467409,860.404068022321,879.742521938791,937.622255509018,835.237768075917,878.315385137974
Cre07.g339050.t1.2|PACid:30774827|,485.258655345037,469.611246949029,482.989540335906,456.314424727885,481.457114476448,444.954387961849,485.884805196417,376.512285881523,442.029513490558,477.73505690636,455.111280803232,464.921234062752
Cre24.g755097.t1.1|PACid:30782897|,279.822347154761,250.981584805857,245.255224290898,252.34398539776,279.563721955913,234.801263798491,281.005041475003,192.974466492765,254.871105458207,259.628900379375,242.995455990703,202.977517682368
Cre02.g107300.t1.2|PACid:30785999|,484.447257810586,470.704859344166,476.057982435941,441.228779139524,489.138835812376,430.602977919473,434.767922873572,496.587018961791,446.48351881563,464.87091181571,373.675277096472,498.661991424626
Cre01.g013350.t1.2|PACid:30788698|,429.753734432027,401.114425417348,435.715571336542,441.702327954703,465.379900899127,396.65953196022,440.51565188369,404.665484675844,466.577147400216,431.559955652808,416.457757139077,438.683517812763
Cre15.g641000.t1.2|PACid:30783605|,198.789294669945,203.632147703827,206.388071132707,228.735701613214,198.676868718466,199.757382526307,184.527505505986,221.581818541021,205.131154035417,202.071057466816,202.686382100885,213.042268639286
Cre03.g172950.t1.2|PACid:30787716|,474.468322391011,465.518906130237,483.064538726247,454.544941861506,509.774821498846,465.855674925515,530.155104968105,427.739600487068,519.645204269509,571.381608790161,519.313449805238,579.886081877151
Cre13.g603650.t1.2|PACid:30784532|,339.674219159568,288.530810186696,333.943654288466,308.255885770802,343.705316664879,306.831924398553,321.603070750601,346.49971681575,314.925204078824,319.810741586894,329.100088926082,326.644866437622
Cre02.g106850.t1.2|PACid:30786194|,248.757440427018,278.155072521372,308.035085661937,284.013208154587,250.836849947746,266.18599083167,273.643440452854,216.455903421273,259.334078995322,244.609485049636,262.661234173618,284.537388184678
Cre16.g671900.t1.1|PACid:30777047|,258.198475057736,226.359352654371,229.65020474941,205.705856611127,207.704828092079,199.83987864984,214.842742542475,227.487286167349,246.515947133311,213.421004956092,205.23888278371,250.966746670501
Cre02.g092400.t1.1|PACid:30786123|,204.786494410357,201.31328168471,180.766118474692,180.526693181449,176.126933757681,186.910240206362,191.390952057901,186.512934165334,169.687068449379,188.632573534373,165.39102884692699,187.432824805797
Cre09.g405850.t1.1|PACid:30780868|,251.271174367554,275.86453533069,246.15037849804,232.87273741172,265.249843356303,260.40994013548,272.155802425621,262.280736785846,203.003620585185,222.788839267741,254.624160937166,198.404995781445
Cre16.g674964.t1.1|PACid:30776821|,142.621550114357,133.00966417314,136.031199707986,123.473554357118,117.202469663035,133.186314654863,122.297893636542,119.268912332176,103.622348452228,105.613680197027,80.2494415732474,131.33315304616
gi|41179020|ref|NP_958376.1|,185.936316515007,194.341424349392,201.280233726708,173.959709131175,196.129479348848,178.867240640147,221.918772593803,249.43280291364,188.801721795827,191.667831474113,185.805314344224,162.662160997501
Cre14.g627850.t1.2|PACid:30776180|,359.206014435673,344.052503580822,323.673310990102,355.889508742903,306.787404522193,307.314562897315,333.442966188945,343.793822461756,330.742450034055,302.799788476111,304.831779000237,349.772778123567
Cre09.g396100.t1.2|PACid:30780921|,351.083795719908,374.409271949451,346.85394423909,390.934297907582,313.579344878557,333.937678350285,327.403286805786,351.111264940245,318.297034720955,321.817922736988,357.601387122203,379.656946912534
Cre12.g522350.t1.2|PACid:30792277|,208.805197766569,183.869463663413,234.991101849813,221.000849394948,155.343967427608,177.139287916904,169.995712856107,173.159480571782,228.219367515811,144.848926722958,230.175846939846,198.995590727677
Cre10.g429150.t1.2|PACid:30790910|,235.603327092019,259.126971112997,283.311024907377,272.786110765481,306.267810466284,240.722073003616,285.768257739021,257.884136359706,251.840925473929,231.715635708933,237.630935121845,259.355678451206
Cre06.g269450.t1.2|PACid:30778445|,460.752526168073,436.079863119113,428.702902236963,479.398249029447,410.352433664249,448.196740408976,420.774498344674,462.67080790206,422.156126898768,402.840395130558,462.522052062451,437.213782397065
Cre06.g298350.t1.2|PACid:30778613|,142.338971751295,142.061979235819,136.238250408489,126.894869035077,128.861334863586,125.462358149659,129.030637995333,115.81329649857,123.792327121921,64.644274912728,119.295160983285,124.640090851452
Cre06.g293582.t1.1|PACid:30779793|,141.372568778962,131.319968230658,125.304812113214,140.963252325918,164.912939601186,136.062158898918,136.486876055505,150.518941982765,159.396729981667,164.961386551102,164.945471764358,204.246678167663
Cre03.g184700.t1.2|PACid:30788281|,274.590166853424,231.469482657914,281.049115834449,274.903164670542,268.482958557363,254.798554428616,269.394839877571,234.229405093409,265.341621841809,228.002152967216,255.378022783703,235.048817027712
Cre16.g674950.t1.2|PACid:30777568|,239.992002690893,220.085653420629,236.524244218205,226.975373981832,193.388004514539,199.220817102708,224.184050549631,221.393697844474,194.033266171608,229.036664139035,237.987653608363,236.916552361728
Cre12.g498100.t1.2|PACid:30792042|,266.487348899509,246.462582897278,238.082947238829,251.394955118332,221.717532401145,213.502172635286,254.660375779299,225.532838709084,226.684084937861,264.955316914746,255.636908387329,258.478787921586
Cre02.g095122.t1.1|PACid:30786231|,209.264072894193,197.339981281044,197.890001864646,195.955279660539,186.160110093902,186.355727513721,195.217962774394,179.495197259019,145.143512792207,185.820644054588,188.26251161286,165.150482791934
Cre17.g741200.t1.2|PACid:30781908|,246.957956492201,265.229325040516,252.499050728747,230.553824577873,232.887939737806,247.135527363171,253.665720839962,241.033454465158,255.321044636657,247.350153147609,228.648771337957,249.262124568564
Cre06.g308450.t1.2|PACid:30779087|,160.203698458279,145.077594547895,188.252271013373,190.491366434004,185.155131484939,157.812334834606,155.078772503619,161.440980193991,160.481910722255,183.78850699682,182.060129033863,173.680409706083
Cre12.g510450.t1.2|PACid:30792329|,131.516705966688,159.157993347609,112.440744785149,153.281554148947,126.538863317951,111.622003081333,132.727199804123,142.52714018851,131.311222430941,126.227654715166,108.182951777967,147.54571177757
Cre12.g497850.t1.2|PACid:30793312|,175.376567433332,185.420174573621,131.344814073922,160.230205062461,176.4522037927,173.834139117735,150.465173127015,107.018395092201,182.247535149877,187.193483510091,140.410436452193,201.989343771495
Cre03.g180250.t1.2|PACid:30787745|,139.39702329119999,155.080768019782,174.440717797242,193.179972254374,156.356750074932,130.571953818697,169.800047041638,196.62825281508,112.29172380148,146.09254401405,154.35543542042,150.38719420503
Cre04.g220350.t1.2|PACid:30791035|,67.7734961929396,95.2061404214362,85.5150838780312,45.5949599600646,69.8742112074547,69.2967986509377,62.4068417598012,71.6828677172697,71.2759102746683,71.2201520443162,92.3347590478907,75.3076581265782
Cre02.g114450.t1.2|PACid:30786108|,130.894924134551,131.548632789048,131.706094932046,106.175533894324,117.521367456321,114.392237848467,133.481350168969,121.662789008074,124.698239013828,114.085430512189,96.6224201038534,95.4666973537386
Cre16.g691450.t1.2|PACid:30776869|,178.259240091167,159.313251565755,178.312605653316,169.67937647152,95.0223108814106,103.169675684523,149.720773614958,113.104297533921,116.347028602159,98.4533145302359,161.911368817089,175.186476235586
Cre06.g278215.t1.1|PACid:30779489|,20.9193975933205,25.8600103865631,33.1817875566857,22.860155335379,37.0682987232202,13.3736480572616,31.2075910819245,16.1931260632254,24.0390445987853,34.097081770998,21.0283355134795,11.4126293906557
Cre09.g390763.t1.1|PACid:30781250|,204.568095886492,187.08733994836,193.32457725003,143.518095515079,136.652768522329,141.514192697345,160.160364728079,108.13147040812,145.378916536358,149.166793139967,185.450898048188,158.216961606366
Cre02.g073200.t1.2|PACid:30784929|,112.514882734314,108.926464260182,101.601647053129,119.715972915112,115.010990887315,93.4272254855008,100.883115998915,72.4739217123552,99.037924672845,95.0733631364805,91.0111286525333,137.213140457421
Cre17.g702200.t1.2|PACid:30782338|,238.178897078275,229.087372152355,208.059837380377,230.977133072209,166.030432189774,138.027648164153,251.215535787558,212.401297752409,223.562609657032,221.824689187766,230.581453804353,186.9381891746
Cre17.g707900.t1.2|PACid:30782343|,204.686173225134,215.129183970429,233.468035464518,184.036094977005,247.83882487674,185.773559026531,235.410517944177,229.021964692771,198.271205786986,219.404853256276,203.413840012239,240.85178591155
Cre09.g402450.t1.2|PACid:30780718|,135.318481000368,116.758351432777,101.691232909746,165.011645106174,235.341462714484,156.972635592047,143.182823116299,127.817391273095,124.605357789835,210.189424015807,94.7469846677184,177.137905375655
Cre14.g608800.t1.2|PACid:30776118|,132.249334993232,119.452351073332,127.528010680745,111.700006281076,147.886510709185,127.670159012697,135.833493587846,130.757964028043,100.580426679151,107.136265130329,112.741381339584,103.241225449092
Cre05.g233305.t1.1|PACid:30783049|,384.703545032063,297.38825232174,260.893622468607,237.447722474322,318.480190197096,286.132278059891,287.075667614752,221.087754901938,277.747677538687,261.711418545968,215.323435156141,251.641802315537
Cre02.g085950.t1.2|PACid:30785369|,171.502138129769,181.37140980364,158.250001146897,154.321151299423,126.106398777924,167.64476878473,103.631621450668,93.6164759951303,136.185084047986,125.485892067937,150.566525725017,164.711960323021
Cre03.g172850.t1.2|PACid:30787470|,188.730117052409,154.625638173329,181.13721573945,153.222110572762,145.343786233982,155.331761591937,186.568283377705,162.210551259984,132.916523966368,124.431449464245,166.980725870047,147.10976234433
Cre11.g479750.t1.2|PACid:30775504|,125.980627325216,122.493319625352,123.781285055758,92.6621192053297,112.673243357434,70.7951683419966,90.2178126376594,95.2511418001967,82.4870589263735,140.398550391532,87.4797220452754,95.7595425524292
Cre08.g360950.t1.1|PACid:30773425|,111.512739578176,93.6510785717747,93.5410602732717,83.046209770281,83.304957044509,94.1724800582535,77.363450760549,95.9308738492276,86.8342893596018,59.0377386660375,73.3686300595606,81.9152727132456
Cre07.g335300.t1.2|PACid:30775292|,284.461787007418,278.251181687911,242.376540129307,252.277375574325,253.635748681525,215.693498351104,265.532714189804,256.541343941979,143.362369461962,231.68310227499,226.498477796587,301.341602104665
Cre12.g508750.t1.2|PACid:30791684|,174.193916784098,158.633642948204,150.594856799844,162.846698979893,157.137108985409,166.416721994249,156.379807150397,152.902409979741,145.124398422964,136.779646761182,164.108977346652,158.425300513823
P00915ups|CAH1_HUMAN_UPS,55.6847060276889,48.739723605952904,29.7002286394191,22.7131810954236,229.31721683232,178.570931544829,250.679374040644,241.465179123284,540.504690690964,499.853989002967,490.079821333894,545.261016082816
Cre03.g204350.t1.2|PACid:30787499|,365.610245677486,331.451904692594,330.154027366153,260.500316013883,263.239495924362,279.648431194509,200.451327992275,300.155419924005,327.60674226382,347.061716860847,274.518798469117,301.470093182541
Cre03.g149800.t1.1|PACid:30786597|,36.5973374820117,57.515683405511,80.6010947663217,49.270871788137,117.456560443531,62.9350246750918,70.7858260773656,89.381914612642,83.6059299923911,90.3694001553095,94.5165826793178,84.5628768449945
Cre03.g154550.t1.1|PACid:30787149|,174.387407438972,151.616539341283,145.680529965764,189.071115090432,160.70900642645,134.49276606187,145.404542214991,190.317107646707,146.241054293121,130.62948082509,148.326754767367,185.982850868581
Cre01.g000900.t1.2|PACid:30788866|,51.2011678139662,49.410785873633,39.2025022411227,61.2324180372209,38.4275415963608,53.3120959978808,43.8620752278378,49.2014595513695,42.2501035105515,47.39246292335,42.5633627121133,52.0581439919285
Cre14.g621751.t1.1|PACid:30776143|,170.910002953776,150.456118171717,171.853458053563,163.848708106226,156.394855040522,149.479338986811,126.862022838183,129.853832161151,164.710421346604,149.117038285068,160.720430539138,152.983843878276
Cre16.g651923.t1.2|PACid:30776797|,172.699523550799,186.070267810859,143.452169675621,120.954066342942,145.794907236255,159.916966213959,161.57086083394,105.935674962296,146.047426047827,171.140023666965,182.444202490972,132.550803426255
gi|126165897|ref|NP_958412.2|,150.664609575492,163.151414354629,140.688242443556,115.946593728598,128.475656212718,100.522117984999,165.19769806144,101.412474156579,120.326164139685,145.035124102372,204.600111535301,127.155513413781
Cre06.g269650.t1.2|PACid:30778446|,131.087150631033,154.399384905728,141.144715000924,188.45970589336,163.662242646124,133.122782390785,162.373511086368,215.031563457924,178.847037119221,188.797404866328,99.6629550690256,193.903249157545
Cre02.g142266.t1.1|PACid:30785904|,123.354554306906,107.024893801524,93.6363078368462,103.433463730853,112.215270616214,107.970251532635,99.2997119207022,88.6350455764292,103.657792682012,82.0757386283664,86.6569190455215,70.5551982524058
Cre16.g671950.t1.1|PACid:30777590|,127.236614950689,127.109355511683,119.789851661422,148.198074044812,101.186946759345,98.3343383568609,117.838344309742,113.304048925682,123.57271967229,89.358549720796,117.530805226193,97.7482531097706
Cre01.g004350.t1.2|PACid:30788641|,88.3473978231157,142.286014465233,104.810202271999,110.039317429459,169.608701093426,97.256924566668,160.156150199479,104.209821463137,106.761390161614,94.3410310203736,103.425030044067,118.034309799001
Cre12.g557800.t1.2|PACid:30792365|,20.1527135378118,66.0159454114623,57.4495325461607,83.3054911964502,66.2260990506144,60.5729989039526,50.0432080540161,60.4141010915824,68.0097448121268,64.2181891022147,53.1196481700252,72.228904337346
Cre02.g105500.t1.2|PACid:30785276|,62.1228807908998,71.1405395118469,53.750434838005,46.6845623949021,67.4310027388949,57.684952872466,60.7561545245733,58.0289352396479,60.1535288450023,48.821196583579,81.6932815830446,74.5957221748707
Cre08.g378850.t1.2|PACid:30773952|,79.3370514893427,68.9080625291093,82.5832487567417,85.3657373562515,98.2520206328717,98.9317464194958,91.5164862585922,104.883199413226,93.7477812846209,87.9464500066346,78.8779681401314,115.511094785239
Cre01.g015600.t1.1|PACid:30789658|,22.5405232698698,16.8728969711732,26.7295325576234,19.1875032251443,13.7898369025988,21.9829290263098,15.0669604701431,20.8655402304393,18.3847771092434,34.5661695611056,18.7187275404329,26.3700886729407
Cre10.g433950.t1.1|PACid:30790936|,107.260267583921,79.1742797833969,81.0398437333152,91.6039129664269,67.7517959381419,66.7564619865719,48.936714297451,57.6899493959888,61.5752951760454,43.9231629699525,42.4967188043075,74.275451238552
Cre06.g286250.t1.2|PACid:30778701|,43.8075169922487,22.0825031830645,9.73571777344097,15.9242477497149,40.5007080309132,33.0132412411147,25.1435692786773,0,9.6108830950193,27.6379082315023,30.0790671622317,53.9934323491025
Cre14.g621501.t1.1|PACid:30776104|,11193.9706496139,10871.0058617907,10885.3454736997,11870.2379669336,11003.8629646541,11414.300471089,11072.4068015928,11716.1445587576,11317.8738197121,11287.189008687,11719.729882999,11902.4620693256
Cre07.g341150.t1.1|PACid:30775153|,142.74892105274,115.412039209764,85.8462614822981,83.9979869563564,53.0679318319464,94.8434913470057,74.0324741347291,56.3817943092938,75.63804538862,54.9299897125,32.2378549546799,21.7145304688462
Cre13.g585100.t1.2|PACid:30784573|,18441.6519549086,18557.1420245097,16532.7761196872,14528.0339411019,16625.7782197816,18750.9328968644,16698.6958945768,14574.7515685377,18329.1513176293,17101.6641325936,15011.0613415364,14216.1256296457
gi|41179008|ref|NP_958363.1|,1495.80287086112,1472.77930317351,1473.24679960807,1490.24354518105,1507.07580984397,1423.49027699324,1346.83963116581,1475.13329425737,1419.50811800694,1475.93184916096,1426.83992927388,1492.52628506914
Cre16.g674800.t1.2|PACid:30777751|,65.0595052434151,134.042173645714,111.401033870499,98.6766605272221,3.86161163459517,76.9075328731022,0,99.2814569372384,81.3731735096504,79.4540696231336,102.627480629272,68.8332476407908
Cre01.g052100.t1.2|PACid:30788991|,3205.42043157953,3109.05429560805,3026.46937033419,3353.73623283433,3199.90308889296,3108.43568940981,3216.22734030296,3325.12880170294,3188.80105475381,3279.46362703624,3258.85458044372,3272.09750747334
Cre16.g675637.t1.1|PACid:30776992|,630.506139348538,549.409687289416,547.931825552138,489.862431931377,484.574435681097,518.849207220928,598.986729014533,510.962655899825,542.582126899628,585.627694277446,595.159209690815,503.55014071567
Cre02.g143307.t1.1|PACid:30785201|,3172.65643017876,2839.18456011488,2819.35108571782,3124.4362650437,2976.25345129562,2933.88541645813,3306.61839160003,3271.45364262358,3016.32968671604,3031.2296855819,2992.91372752907,3058.29696429165
Cre17.g732300.t1.2|PACid:30782502|,2406.98376056592,3042.7652986875,3701.09126898364,3461.19098386183,5002.49702338143,3086.49323906506,3501.85655734363,4315.75131517381,3080.10935025754,3843.07602047747,4524.25110048058,4658.92794226805
Cre10.g432900.t1.2|PACid:30789864|,157.030398953606,188.616807705798,173.478953705561,81.3528222957995,242.81128645865,221.141186976215,156.693010400446,176.572236710117,148.538042950507,214.72043626076,138.873980137687,226.700277097617
Cre02.g097650.t1.2|PACid:30784849|,360.578635172963,348.240738655973,406.127195356666,380.057662519752,341.097456339672,360.812802448684,402.76703943196,408.786560333089,325.550364225454,331.460205337632,264.435906360693,469.918870836402
Cre01.g044600.t1.2|PACid:30789288|,30.5241832258527,15.0541277514983,21.1812663948261,26.1800586459064,19.5521767388315,35.1177601834933,0,27.1826325440631,37.7833173502377,0,0,34.1301482348475
Cre03.g179800.t1.2|PACid:30787383|,1168.74824606003,1039.21850773715,969.577405187873,982.529610064015,996.491409627115,949.864029185059,929.443516972813,993.004525153071,953.948151829781,947.978525327735,907.143461428117,996.630423594002
Cre03.g195388.t1.1|PACid:30787347|,2390.80164334206,2234.0259682861,2096.10903624458,2330.39866039634,2411.12999649742,2192.46188529066,1955.50159427336,2412.23070911679,2238.71232543359,2167.85048309202,2106.81353179916,2022.66946634045
Cre10.g456250.t1.2|PACid:30790877|,200.423002843279,168.304200836933,166.297802467676,162.823304904711,171.963497641972,159.883911752013,148.395125319158,150.672604120213,182.495046703771,160.428325347991,152.95077080451,169.29957633458
Cre12.g551950.t1.2|PACid:30792631|,1120.19768942996,825.654827494436,981.279496785184,1015.82214003086,1095.4231294372,841.165348761397,554.150672588257,1104.3583946373,1017.62918787812,1010.26565324813,630.582056724697,1086.67566000362
Cre02.g096150.t1.2|PACid:30785538|,774.7579685798,813.23262209912,768.435240116611,830.513720006461,781.30073428423,767.116751688816,610.637219048,827.882815741026,755.944205343586,778.310927409295,794.375486903124,846.456409492948
